contractSymbol,lastTradeDate,strike,lastPrice,bid,ask,change,percentChange,volume,openInterest,impliedVolatility,inTheMoney,contractSize,currency,options_type,mid,expiration_date,days_to_expiration,T,spot_price,r,div_yld,rel_spread,forward_price,log_moneyness,tot_variance
SPY260213P00550000,2026-02-03 20:14:12+00:00,550.0,0.07,0.05,0.06,0.02,40.0,396.0,150544.0,0.48438015625,False,REGULAR,USD,put,0.055,2026-02-13,10,0.0273972602739726,688.6099853515625,0.03,1.07,0.18181818181818174,669.2662085345494,-0.19626362283405088,0.006428058514212998
SPY260213P00555000,2026-02-03 20:15:05+00:00,555.0,0.06,0.06,0.07,0.009999998,19.999994,87.0,1196.0,0.47461462890625,False,REGULAR,USD,put,0.065,2026-02-13,10,0.0273972602739726,688.6099853515625,0.03,1.07,0.15384615384615397,669.2662085345494,-0.18721378731413293,0.006171480711556641
SPY260213P00560000,2026-02-02 16:29:26+00:00,560.0,0.05,0.07,0.08,0.0,0.0,3.0,626.0,0.46289599609375004,False,REGULAR,USD,put,0.07500000000000001,2026-02-13,10,0.0273972602739726,688.6099853515625,0.03,1.07,0.13333333333333325,669.2662085345494,-0.1782451173313726,0.005870485019167809
SPY260213P00565000,2026-02-03 19:10:03+00:00,565.0,0.12,0.07,0.08,0.06999999,139.99997,11.0,1401.0,0.445318046875,False,REGULAR,USD,put,0.07500000000000001,2026-02-13,10,0.0273972602739726,688.6099853515625,0.03,1.07,0.13333333333333325,669.2662085345494,-0.16935616991412655,0.005433100352673004
SPY260213P00575000,2026-02-03 17:40:19+00:00,575.0,0.1,0.08,0.09,0.040000003,66.66668,192.0,458.0,0.415044912109375,False,REGULAR,USD,put,0.08499999999999999,2026-02-13,10,0.0273972602739726,688.6099853515625,0.03,1.07,0.11764705882352937,669.2662085345494,-0.1518118602632171,0.004719514495010378
SPY260213P00580000,2026-02-03 19:10:03+00:00,580.0,0.16,0.09,0.1,0.089999996,128.57143,202.0,1146.0,0.4023497265625,False,REGULAR,USD,put,0.095,2026-02-13,10,0.0273972602739726,688.6099853515625,0.03,1.07,0.10526315789473693,669.2662085345494,-0.1431537975201025,0.004435213766162151
SPY260213P00585000,2026-02-03 19:10:03+00:00,585.0,0.18,0.1,0.11,0.11000001,157.14287,56.0,252.0,0.38867798828125,False,REGULAR,USD,put,0.10500000000000001,2026-02-13,10,0.0273972602739726,688.6099853515625,0.03,1.07,0.09523809523809518,669.2662085345494,-0.13457005382871096,0.0041389199609413565
SPY260213P00590000,2026-02-03 18:05:27+00:00,590.0,0.13,0.12,0.13,0.049999997,62.499996,153.0,961.0,0.37793590820312495,False,REGULAR,USD,put,0.125,2026-02-13,10,0.0273972602739726,688.6099853515625,0.03,1.07,0.08000000000000007,669.2662085345494,-0.1260593641608024,0.003913302759159476
SPY260213P00595000,2026-02-03 19:05:13+00:00,595.0,0.21,0.13,0.14,0.11999999,133.33331,44.0,1257.0,0.3632876171875,False,REGULAR,USD,put,0.135,2026-02-13,10,0.0273972602739726,688.6099853515625,0.03,1.07,0.07407407407407414,669.2662085345494,-0.11762049551493775,0.00361583267950059
SPY260213P00600000,2026-02-03 20:05:28+00:00,600.0,0.16,0.14,0.15,0.06999999,77.77776,1126.0,77212.0,0.34766277343749996,False,REGULAR,USD,put,0.14500000000000002,2026-02-13,10,0.0273972602739726,688.6099853515625,0.03,1.07,0.06896551724137917,669.2662085345494,-0.1092522458444211,0.0033114905214864225
SPY260213P00605000,2026-02-03 19:29:06+00:00,605.0,0.21,0.16,0.17,0.11999999,133.33331,476.0,1403.0,0.334967587890625,False,REGULAR,USD,put,0.165,2026-02-13,10,0.0273972602739726,688.6099853515625,0.03,1.07,0.060606060606060656,669.2662085345494,-0.10095344302972609,0.0030740626010209195
SPY260213P00610000,2026-02-03 19:36:02+00:00,610.0,0.24,0.18,0.19,0.13999999,139.99997,596.0,5009.0,0.32129584960937496,False,REGULAR,USD,put,0.185,2026-02-13,10,0.0273972602739726,688.6099853515625,0.03,1.07,0.054054054054054106,669.2662085345494,-0.09272294389321058,0.0028282472048276734
SPY260213P00615000,2026-02-03 19:47:00+00:00,615.0,0.28,0.22,0.23,0.15,115.38463,665.0,3826.0,0.31055376953124997,False,REGULAR,USD,put,0.225,2026-02-13,10,0.0273972602739726,688.6099853515625,0.03,1.07,0.04444444444444448,669.2662085345494,-0.08455963325404961,0.0026422916101388693
SPY260213P00620000,2026-02-03 20:10:36+00:00,620.0,0.26,0.25,0.26,0.11999999,85.71428,857.0,5860.0,0.29688203124999996,False,REGULAR,USD,put,0.255,2026-02-13,10,0.0273972602739726,688.6099853515625,0.03,1.07,0.03921568627450984,669.2662085345494,-0.07646242302143019,0.002414765492578793
SPY260213P00625000,2026-02-03 19:55:08+00:00,625.0,0.38,0.28,0.29,0.22,137.5,944.0,8856.0,0.282233740234375,False,REGULAR,USD,put,0.28500000000000003,2026-02-13,10,0.0273972602739726,688.6099853515625,0.03,1.07,0.035087719298245446,669.2662085345494,-0.06843025132416602,0.002182352989772182
SPY260213P00630000,2026-02-03 20:12:34+00:00,630.0,0.36,0.34,0.35,0.17000002,89.473694,1876.0,4441.0,0.27075924560546877,False,REGULAR,USD,put,0.345,2026-02-13,10,0.0273972602739726,688.6099853515625,0.03,1.07,0.02898550724637668,669.2662085345494,-0.060462081674989114,0.002008508741940892
SPY260213P00635000,2026-02-03 20:14:07+00:00,635.0,0.45,0.43,0.44,0.22999999,104.54545,696.0,2291.0,0.26099371826171874,False,REGULAR,USD,put,0.435,2026-02-13,10,0.0273972602739726,688.6099853515625,0.03,1.07,0.022988505747126457,669.2662085345494,-0.0525569021678758,0.0018662389307418472
SPY260213P00640000,2026-02-03 20:14:39+00:00,640.0,0.54,0.54,0.55,0.3,125.0,18540.0,1980.0,0.25049577636718745,False,REGULAR,USD,put,0.545,2026-02-13,10,0.0273972602739726,688.6099853515625,0.03,1.07,0.018348623853211024,669.2662085345494,-0.044713724706849985,0.00171912695829589
SPY260213P00645000,2026-02-03 20:07:53+00:00,645.0,0.73,0.7,0.71,0.43,143.33333,733.0,4287.0,0.241218525390625,False,REGULAR,USD,put,0.705,2026-02-13,10,0.0273972602739726,688.6099853515625,0.03,1.07,0.014184397163120581,669.2662085345494,-0.036931584264795,0.0015941473148391122
SPY260213P00650000,2026-02-03 20:15:38+00:00,650.0,0.93,0.92,0.93,0.56,151.35135,3593.0,9829.0,0.23255161987304687,False,REGULAR,USD,put,0.925,2026-02-13,10,0.0273972602739726,688.6099853515625,0.03,1.07,0.01081081081081082,669.2662085345494,-0.02920953817088466,0.0014816508467281667
SPY260213P00655000,2026-02-03 20:03:22+00:00,655.0,1.31,1.21,1.23,0.8299999,172.91664,2707.0,5268.0,0.22425092163085933,False,REGULAR,USD,put,1.22,2026-02-13,10,0.0273972602739726,688.6099853515625,0.03,1.07,0.016393442622950834,669.2662085345494,-0.021546665425315616,0.0013777664617065702
SPY260213P00659000,2026-02-03 20:03:11+00:00,659.0,1.63,1.52,1.54,1.02,167.2131,344.0,1881.0,0.21759815612792968,False,REGULAR,USD,put,1.53,2026-02-13,10,0.0273972602739726,688.6099853515625,0.03,1.07,0.013071895424836612,669.2662085345494,-0.015458366558060287,0.0012972317137061606
SPY260213P00660000,2026-02-03 20:04:19+00:00,660.0,1.73,1.6,1.62,1.1,174.60318,2674.0,9676.0,0.21558401611328126,False,REGULAR,USD,put,1.61,2026-02-13,10,0.0273972602739726,688.6099853515625,0.03,1.07,0.012422360248447215,669.2662085345494,-0.01394206604009627,0.0012733278905077126
SPY260213P00661000,2026-02-03 19:59:53+00:00,661.0,1.76,1.69,1.71,1.13,179.36508,704.0,1477.0,0.21375297973632812,False,REGULAR,USD,put,1.7,2026-02-13,10,0.0273972602739726,688.6099853515625,0.03,1.07,0.011764705882352951,669.2662085345494,-0.012428061208881206,0.0012517900368810711
SPY260213P00662000,2026-02-03 20:03:55+00:00,662.0,1.93,1.81,1.83,1.23,175.71431,539.0,1257.0,0.21283746154785155,False,REGULAR,USD,put,1.82,2026-02-13,10,0.0273972602739726,688.6099853515625,0.03,1.07,0.010989010989010999,669.2662085345494,-0.010916345123559275,0.0012410900010447448
SPY260213P00663000,2026-02-03 20:06:46+00:00,663.0,2.01,1.92,1.95,1.26,168.0,2291.0,1550.0,0.21167780517578122,False,REGULAR,USD,put,1.935,2026-02-13,10,0.0273972602739726,688.6099853515625,0.03,1.07,0.015503875968992262,669.2662085345494,-0.009406910874704971,0.0012276025535352326
SPY260213P00664000,2026-02-03 20:03:49+00:00,664.0,2.16,2.02,2.04,1.4200001,191.89189,425.0,1174.0,0.20917538879394526,False,REGULAR,USD,put,2.0300000000000002,2026-02-13,10,0.0273972602739726,688.6099853515625,0.03,1.07,0.00985221674876848,669.2662085345494,-0.00789975158413362,0.0011987491308794015
SPY260213P00665000,2026-02-03 20:04:55+00:00,665.0,2.29,2.16,2.18,1.45,172.61906,2464.0,6942.0,0.2082598706054687,False,REGULAR,USD,put,2.17,2026-02-13,10,0.0273972602739726,688.6099853515625,0.03,1.07,0.00921658986175116,669.2662085345494,-0.006394860404713325,0.0011882787316330563
SPY260213P00666000,2026-02-03 20:06:09+00:00,666.0,2.38,2.28,2.3,1.5000001,170.45456,588.0,663.0,0.20636779968261715,False,REGULAR,USD,put,2.29,2026-02-13,10,0.0273972602739726,688.6099853515625,0.03,1.07,0.00873362445414848,669.2662085345494,-0.0048922305201783214,0.0011667854450916383
SPY260213P00667000,2026-02-03 20:07:26+00:00,667.0,2.48,2.39,2.42,1.59,178.65169,1164.0,3866.0,0.20423159057617185,False,REGULAR,USD,put,2.4050000000000002,2026-02-13,10,0.0273972602739726,688.6099853515625,0.03,1.07,0.012474012474012391,669.2662085345494,-0.003391855144943733,0.0011427545914869338
SPY260213P00668000,2026-02-03 20:14:25+00:00,668.0,2.52,2.56,2.58,1.5,147.05882,1427.0,1332.0,0.20319400329589843,False,REGULAR,USD,put,2.5700000000000003,2026-02-13,10,0.0273972602739726,688.6099853515625,0.03,1.07,0.007782101167315181,669.2662085345494,-0.0018937275239217179,0.0011311726842579064
SPY260213P00669000,2026-02-03 20:14:59+00:00,669.0,2.62,2.7,2.73,1.56,147.16982,60211.0,1614.0,0.20154607055664062,False,REGULAR,USD,put,2.715,2026-02-13,10,0.0273972602739726,688.6099853515625,0.03,1.07,0.011049723756906006,669.2662085345494,-0.00039784093233909823,0.0011128991385430781
SPY260220C00657000,2026-02-03 19:01:06+00:00,657.0,32.5,33.6,33.94,-9.259998,-22.174326,5.0,67.0,0.202583657836914,True,REGULAR,USD,call,33.769999999999996,2026-02-20,17,0.04657534246575343,688.6099853515625,0.03,1.07,0.010068107787977386,656.0497966438132,0.0014473229034952133,0.0019114585018737687
SPY260220C00660000,2026-02-03 19:23:36+00:00,660.0,31.73,30.74,30.98,-6.6399994,-17.305185,26.0,4051.0,0.19031571411132814,True,REGULAR,USD,call,30.86,2026-02-20,17,0.04657534246575343,688.6099853515625,0.03,1.07,0.007777057679844523,656.0497966438132,0.0060031394393559295,0.0016869622127150174
SPY260220C00662000,2026-01-29 15:00:35+00:00,662.0,33.97,28.95,29.29,0.0,0.0,6.0,77.0,0.18946123046875002,True,REGULAR,USD,call,29.119999999999997,2026-02-20,17,0.04657534246575343,688.6099853515625,0.03,1.07,0.011675824175824173,656.0497966438132,0.00902886035589291,0.0016718478998971448
SPY260220C00664000,2026-01-29 20:47:03+00:00,664.0,34.65,27.22,27.59,1.6000023,4.841157,2.0,18.0,0.187508125,True,REGULAR,USD,call,27.405,2026-02-20,17,0.04657534246575343,688.6099853515625,0.03,1.07,0.013501185914979055,656.0497966438132,0.012045453895318551,0.0016375562958829196
SPY260220C00665000,2026-02-03 19:14:36+00:00,665.0,26.35,26.36,26.65,-7.42,-21.972164,10.0,2455.0,0.18415122497558595,True,REGULAR,USD,call,26.505,2026-02-20,17,0.04657534246575343,688.6099853515625,0.03,1.07,0.010941331824184084,656.0497966438132,0.013550345074738838,0.001579447814301783
SPY260220C00666000,2026-01-28 14:53:05+00:00,666.0,35.82,25.54,25.84,0.0,0.0,10.0,21.0,0.18372398315429686,True,REGULAR,USD,call,25.689999999999998,2026-02-20,17,0.04657534246575343,688.6099853515625,0.03,1.07,0.011677695601401352,656.0497966438132,0.015052974959273834,0.0015721274897626469
SPY260220C00667000,2026-01-27 18:08:46+00:00,667.0,32.7,24.91,25.27,0.0,0.0,10.0,23.0,0.188484677734375,True,REGULAR,USD,call,25.09,2026-02-20,17,0.04657534246575343,688.6099853515625,0.03,1.07,0.014348345954563548,656.0497966438132,0.016553350334508415,0.0016546576810704942
SPY260220C00668000,2026-02-03 18:09:33+00:00,668.0,24.99,24.06,24.43,-2.5599995,-9.292194,2.0,43.0,0.18686726226806644,True,REGULAR,USD,call,24.244999999999997,2026-02-20,17,0.04657534246575343,688.6099853515625,0.03,1.07,0.015260878531656055,656.0497966438132,0.018051477955530425,0.0016263817891193414
SPY260220C00669000,2026-01-29 16:11:23+00:00,669.0,24.39,23.11,23.41,0.0,0.0,10.0,32.0,0.18122156677246093,True,REGULAR,USD,call,23.259999999999998,2026-02-20,17,0.04657534246575343,688.6099853515625,0.03,1.07,0.012897678417884813,656.0497966438132,0.019547364547113148,0.001529592757476476
SPY260220C00670000,2026-02-03 18:42:05+00:00,670.0,22.1,22.26,22.48,-7.199999,-24.573376,65.0,11030.0,0.17749845947265624,True,REGULAR,USD,call,22.37,2026-02-20,17,0.04657534246575343,688.6099853515625,0.03,1.07,0.009834599910594495,656.0497966438132,0.02104101680389644,0.00146738891221322
SPY260220C00671000,2026-02-03 19:18:46+00:00,671.0,21.61,21.42,21.74,-6.49,-23.096085,22.0,49.0,0.1775594940185547,True,REGULAR,USD,call,21.58,2026-02-20,17,0.04657534246575343,688.6099853515625,0.03,1.07,0.014828544949026726,656.0497966438132,0.02253244139056649,0.001468398237189391
SPY260220C00672000,2026-02-03 15:26:31+00:00,672.0,24.48,20.62,20.88,-1.5100002,-5.809928,10.0,128.0,0.1749960430908203,True,REGULAR,USD,call,20.75,2026-02-20,17,0.04657534246575343,688.6099853515625,0.03,1.07,0.012530120481927615,656.0497966438132,0.02402164494203424,0.0014263053607028826
SPY260220C00673000,2026-01-30 16:37:15+00:00,673.0,23.97,19.82,20.08,0.0,0.0,2.0,49.0,0.17347017944335938,True,REGULAR,USD,call,19.95,2026-02-20,17,0.04657534246575343,688.6099853515625,0.03,1.07,0.013032581453633986,656.0497966438132,0.0255086340636125,0.0014015406949421704
SPY260220C00674000,2026-02-03 18:28:34+00:00,674.0,19.33,19.03,19.29,-6.0699997,-23.897638,4.0,48.0,0.17194431579589847,True,REGULAR,USD,call,19.16,2026-02-20,17,0.04657534246575343,688.6099853515625,0.03,1.07,0.01356993736951973,656.0497966438132,0.02699341533119173,0.0013769929081831076
SPY260220C00675000,2026-02-03 20:12:42+00:00,675.0,18.4,18.29,18.52,-6.380001,-25.746574,110.0,8099.0,0.17060155578613284,True,REGULAR,USD,call,18.405,2026-02-20,17,0.04657534246575343,688.6099853515625,0.03,1.07,0.01249660418364577,656.0497966438132,0.028475995291414518,0.0013555702581452957
SPY260220C00676000,2026-02-03 19:08:56+00:00,676.0,16.41,17.67,17.95,-7.370001,-30.992432,341.0,357.0,0.1727987994384766,True,REGULAR,USD,call,17.810000000000002,2026-02-20,17,0.04657534246575343,688.6099853515625,0.03,1.07,0.015721504772599527,656.0497966438132,0.029956380461848786,0.0013907129492751798
SPY260220C00677000,2026-02-02 20:09:54+00:00,677.0,23.58,16.78,17.04,0.0,0.0,11.0,475.0,0.16843482940673832,True,REGULAR,USD,call,16.91,2026-02-20,17,0.04657534246575343,688.6099853515625,0.03,1.07,0.015375517445298522,656.0497966438132,0.03143457733115969,0.0013213560544485198
SPY260220C00678000,2026-02-03 19:43:09+00:00,678.0,16.09,15.96,16.2,-6.289999,-28.105448,2.0,2371.0,0.1651999984741211,True,REGULAR,USD,call,16.08,2026-02-20,17,0.04657534246575343,688.6099853515625,0.03,1.07,0.014925373134328263,656.0497966438132,0.03291059235928026,0.0012710895107655984
SPY260220C00679000,2026-02-03 17:12:12+00:00,679.0,16.93,15.41,15.66,-1.6900005,-9.076265,6.0,1398.0,0.16715310394287114,True,REGULAR,USD,call,15.535,2026-02-20,17,0.04657534246575343,688.6099853515625,0.03,1.07,0.0160926939169617,656.0497966438132,0.03438443197758082,0.0013013225278945668
SPY260220C00680000,2026-02-03 20:12:59+00:00,680.0,14.5,14.71,14.85,-6.129999,-29.714006,435.0,14436.0,0.16407085937500002,True,REGULAR,USD,call,14.780000000000001,2026-02-20,17,0.04657534246575343,688.6099853515625,0.03,1.07,0.00947225981055472,656.0497966438132,0.03585610258903708,0.0012537731431037466
SPY260220C00681000,2026-02-03 19:49:00+00:00,681.0,13.68,13.91,13.98,-6.8600006,-33.39825,59.0,1105.0,0.15976792388916017,True,REGULAR,USD,call,13.945,2026-02-20,17,0.04657534246575343,688.6099853515625,0.03,1.07,0.005019720329867357,656.0497966438132,0.03732561056839706,0.0011888723878506634
SPY260220C00682000,2026-02-03 19:45:37+00:00,682.0,13.0,13.21,13.26,-6.209999,-32.32691,84.0,1860.0,0.15784533569335937,True,REGULAR,USD,call,13.235,2026-02-20,17,0.04657534246575343,688.6099853515625,0.03,1.07,0.003777861730260592,656.0497966438132,0.03879296226234679,0.0011604316438425708
SPY260220C00683000,2026-02-03 19:53:12+00:00,683.0,12.15,12.51,12.56,-5.6499996,-31.741571,251.0,1715.0,0.15604481658935548,True,REGULAR,USD,call,12.535,2026-02-20,17,0.04657534246575343,688.6099853515625,0.03,1.07,0.0039888312724372325,656.0497966438132,0.04025816398967476,0.0011341088803695756
SPY260220C00684000,2026-02-03 20:11:11+00:00,684.0,11.93,11.89,11.94,-5.25,-30.558788,153.0,757.0,0.15537343658447267,True,REGULAR,USD,call,11.915,2026-02-20,17,0.04657534246575343,688.6099853515625,0.03,1.07,0.004196391103650771,656.0497966438132,0.041721222041435156,0.0011243709083100701
SPY260220C00685000,2026-02-03 20:14:59+00:00,685.0,11.35,11.21,11.27,-4.99,-30.538553,1730.0,9059.0,0.15357291748046875,True,REGULAR,USD,call,11.24,2026-02-20,17,0.04657534246575343,688.6099853515625,0.03,1.07,0.005338078291814833,656.0497966438132,0.04318214268110998,0.0010984627307366265
SPY260220C00686000,2026-02-03 20:12:50+00:00,686.0,10.49,10.52,10.57,-5.1100006,-32.756413,999.0,2327.0,0.15103998382568362,True,REGULAR,USD,call,10.545,2026-02-20,17,0.04657534246575343,688.6099853515625,0.03,1.07,0.004741583688952177,656.0497966438132,0.04464093214476992,0.0010625268606549783
SPY260220C00687000,2026-02-03 20:12:04+00:00,687.0,9.97,9.93,9.96,-4.6899996,-31.991814,941.0,2087.0,0.14972774108886722,True,REGULAR,USD,call,9.945,2026-02-20,17,0.04657534246575343,688.6099853515625,0.03,1.07,0.0030165912518854837,656.0497966438132,0.04609759664123403,0.0010441444922651305
SPY260220C00688000,2026-02-03 20:14:53+00:00,688.0,9.4,9.29,9.32,-5.0,-34.72222,2424.0,2501.0,0.1476220492553711,True,REGULAR,USD,call,9.305,2026-02-20,17,0.04657534246575343,688.6099853515625,0.03,1.07,0.0032240730789899127,656.0497966438132,0.04755214235222835,0.0010149824116384618
SPY260220C00689000,2026-02-03 20:12:25+00:00,689.0,8.7,8.68,8.71,-4.3200006,-33.179726,878.0,3461.0,0.14576049560546872,False,REGULAR,USD,call,8.695,2026-02-20,17,0.04657534246575343,688.6099853515625,0.03,1.07,0.0034502587694078364,656.0497966438132,0.04900457543254326,0.0009895454119057034
SPY260220C00690000,2026-02-03 20:14:26+00:00,690.0,8.18,8.08,8.11,-4.42,-35.079365,8207.0,12964.0,0.1437463555908203,False,REGULAR,USD,call,8.094999999999999,2026-02-20,17,0.04657534246575343,688.6099853515625,0.03,1.07,0.0037059913526867653,656.0497966438132,0.050454902010189755,0.0009623869881532149
SPY260220C00691000,2026-02-03 20:12:58+00:00,691.0,7.42,7.45,7.48,-4.3099995,-36.74339,1192.0,4363.0,0.14096928375244144,False,REGULAR,USD,call,7.465,2026-02-20,17,0.04657534246575343,688.6099853515625,0.03,1.07,0.004018754186202311,656.0497966438132,0.051903128186554584,0.0009255609927356108
SPY260220C00692000,2026-02-03 20:11:13+00:00,692.0,6.99,6.99,7.02,-4.01,-36.454548,2143.0,3031.0,0.14063359375,False,REGULAR,USD,call,7.005,2026-02-20,17,0.04657534246575343,688.6099853515625,0.03,1.07,0.004282655246252586,656.0497966438132,0.053349260036554255,0.000921158166432002
SPY260220C00693000,2026-02-03 20:11:26+00:00,693.0,6.42,6.45,6.47,-4.04,-38.623325,2319.0,3824.0,0.13852790191650394,False,REGULAR,USD,call,6.46,2026-02-20,17,0.04657534246575343,688.6099853515625,0.03,1.07,0.0030959752321980762,656.0497966438132,0.054793303608787924,0.0008937798722180962
SPY260220C00694000,2026-02-03 20:14:41+00:00,694.0,5.96,5.9,5.93,-3.5500002,-37.32913,1738.0,3241.0,0.13620858917236328,False,REGULAR,USD,call,5.915,2026-02-20,17,0.04657534246575343,688.6099853515625,0.03,1.07,0.005071851225697271,656.0497966438132,0.05623526492568919,0.0008641020712151668
SPY260220C00695000,2026-02-03 20:13:07+00:00,695.0,5.36,5.41,5.43,-3.7099996,-40.904076,5806.0,18140.0,0.13422496643066406,False,REGULAR,USD,call,5.42,2026-02-20,17,0.04657534246575343,688.6099853515625,0.03,1.07,0.003690036900368925,656.0497966438132,0.05767514998367682,0.0008391172806200527
SPY260220C00696000,2026-02-03 20:15:19+00:00,696.0,4.92,4.96,4.99,-3.5199995,-41.706158,3212.0,7645.0,0.13291272369384766,False,REGULAR,USD,call,4.975,2026-02-20,17,0.04657534246575343,688.6099853515625,0.03,1.07,0.006030150753768894,656.0497966438132,0.05911296475330433,0.0008227903179046318
SPY260220C00697000,2026-02-03 20:12:06+00:00,697.0,4.52,4.51,4.53,-3.2800002,-42.051285,2047.0,8030.0,0.13086806640624998,False,REGULAR,USD,call,4.52,2026-02-20,17,0.04657534246575343,688.6099853515625,0.03,1.07,0.004424778761062049,656.0497966438132,0.060548715179408574,0.0007976703114615923
SPY260220C00698000,2026-02-03 20:12:38+00:00,698.0,4.1,4.08,4.1,-3.12,-43.2133,2905.0,5906.0,0.12894547821044922,False,REGULAR,USD,call,4.09,2026-02-20,17,0.04657534246575343,688.6099853515625,0.03,1.07,0.004889975550122145,656.0497966438132,0.06198240718125716,0.0007744052547004503
SPY260220C00699000,2026-02-03 20:13:24+00:00,699.0,3.6,3.68,3.7,-3.0100002,-45.537067,1402.0,3352.0,0.1271449591064453,False,REGULAR,USD,call,3.6900000000000004,2026-02-20,17,0.04657534246575343,688.6099853515625,0.03,1.07,0.00542005420054201,656.0497966438132,0.06341404665269494,0.0007529295634111069
SPY260220C00700000,2026-02-03 20:15:00+00:00,700.0,3.36,3.28,3.29,-2.74,-44.918034,9135.0,24191.0,0.12473409454345702,False,REGULAR,USD,call,3.285,2026-02-20,17,0.04657534246575343,688.6099853515625,0.03,1.07,0.0030441400304414704,656.0497966438132,0.06484363946228935,0.0007246468597446391
SPY260220C00701000,2026-02-03 20:15:01+00:00,701.0,3.0,2.94,2.97,-2.4699998,-45.15539,1954.0,3974.0,0.12360495544433595,False,REGULAR,USD,call,2.955,2026-02-20,17,0.04657534246575343,688.6099853515625,0.03,1.07,0.010152284263959475,656.0497966438132,0.06627119145347478,0.0007115866991143471
SPY260220C00702000,2026-02-03 20:12:55+00:00,702.0,2.59,2.64,2.66,-2.3300002,-47.357727,2206.0,4757.0,0.12226219543457033,False,REGULAR,USD,call,2.6500000000000004,2026-02-20,17,0.04657534246575343,688.6099853515625,0.03,1.07,0.00754716981132076,656.0497966438132,0.0676967084446958,0.0006962102886361047
SPY260220C00703000,2026-02-03 20:15:13+00:00,703.0,2.32,2.33,2.35,-2.1900003,-48.55876,1936.0,4026.0,0.12049219360351562,False,REGULAR,USD,call,2.34,2026-02-20,17,0.04657534246575343,688.6099853515625,0.03,1.07,0.008547008547008555,656.0497966438132,0.0691201962295496,0.0006761979951495358
SPY260220C00704000,2026-02-03 20:01:33+00:00,704.0,2.07,2.04,2.06,-1.9600003,-48.635242,2757.0,3276.0,0.11860012268066406,False,REGULAR,USD,call,2.05,2026-02-20,17,0.04657534246575343,688.6099853515625,0.03,1.07,0.009756097560975618,656.0497966438132,0.07054166057692708,0.0006551282594459332
SPY260220C00705000,2026-02-03 20:14:25+00:00,705.0,1.8,1.8,1.82,-1.8500001,-50.684933,6769.0,14752.0,0.11737943176269532,False,REGULAR,USD,call,1.81,2026-02-20,17,0.04657534246575343,688.6099853515625,0.03,1.07,0.011049723756906087,656.0497966438132,0.07196110723115334,0.0006417118548379869
SPY260220C00706000,2026-02-03 20:09:49+00:00,706.0,1.58,1.55,1.57,-1.67,-51.384617,1164.0,2963.0,0.11542632629394532,False,REGULAR,USD,call,1.56,2026-02-20,17,0.04657534246575343,688.6099853515625,0.03,1.07,0.012820512820512832,656.0497966438132,0.07337854191212677,0.0006205343167922676
SPY260220C00707000,2026-02-03 20:12:59+00:00,707.0,1.31,1.36,1.38,-1.46,-52.70758,1366.0,5400.0,0.11444977355957033,False,REGULAR,USD,call,1.37,2026-02-20,17,0.04657534246575343,688.6099853515625,0.03,1.07,0.014598540145985252,656.0497966438132,0.07479397031545744,0.0006100787982280211
SPY260220C00708000,2026-02-03 20:11:20+00:00,708.0,1.17,1.17,1.19,-1.34,-53.386456,1662.0,4208.0,0.11304597900390626,False,REGULAR,USD,call,1.18,2026-02-20,17,0.04657534246575343,688.6099853515625,0.03,1.07,0.0169491525423729,656.0497966438132,0.07620739811260445,0.0005952046226634999
SPY260220C00709000,2026-02-03 19:58:22+00:00,709.0,1.04,0.99,1.0,-1.1700001,-52.941177,763.0,3206.0,0.11097080444335936,False,REGULAR,USD,call,0.995,2026-02-20,17,0.04657534246575343,688.6099853515625,0.03,1.07,0.010050251256281416,656.0497966438132,0.07761883095101219,0.0005735529601635814
SPY260220C00710000,2026-02-03 20:13:55+00:00,710.0,0.83,0.84,0.86,-1.0999999,-56.99482,10871.0,20703.0,0.10993321716308593,False,REGULAR,USD,call,0.85,2026-02-20,17,0.04657534246575343,688.6099853515625,0.03,1.07,0.023529411764705903,656.0497966438132,0.07902827445424579,0.000562877556189166
SPY260220C00711000,2026-02-03 20:06:16+00:00,711.0,0.7,0.72,0.74,-0.96999997,-58.083836,612.0,3393.0,0.1090787335205078,False,REGULAR,USD,call,0.73,2026-02-20,17,0.04657534246575343,688.6099853515625,0.03,1.07,0.02739726027397263,656.0497966438132,0.08043573422212556,0.0005541613474231375
SPY260220C00712000,2026-02-03 19:29:47+00:00,712.0,0.66,0.6,0.62,-0.78000003,-54.166664,1396.0,6669.0,0.10767493896484376,False,REGULAR,USD,call,0.61,2026-02-20,17,0.04657534246575343,688.6099853515625,0.03,1.07,0.03278688524590167,656.0497966438132,0.08184121583086044,0.0005399895128175564
SPY260220C00713000,2026-02-03 20:12:59+00:00,713.0,0.5,0.5,0.52,-0.74,-59.677418,544.0,3164.0,0.10657631713867188,False,REGULAR,USD,call,0.51,2026-02-20,17,0.04657534246575343,688.6099853515625,0.03,1.07,0.03921568627450984,656.0497966438132,0.08324472483318063,0.0005290265571844577
SPY260220C00714000,2026-02-03 19:54:54+00:00,714.0,0.44,0.42,0.43,-0.56,-56.0,278.0,3574.0,0.10523355712890625,False,REGULAR,USD,call,0.425,2026-02-20,17,0.04657534246575343,688.6099853515625,0.03,1.07,0.023529411764705903,656.0497966438132,0.08464626675846906,0.0005157800720056087
